center_progress
8.873324517383210930e-01
0.000000000000000000e+00
-7.731485079011803097e-02
7.978003877395798416e-01
1.094835304101533735e+00
-6.552816952714455301e-01
1.158591821168428959e+00
-2.204606123208069091e-01
0.000000000000000000e+00
4.516129050390200739e-01
3.237695362003139010e-01
-1.000000000000000000e+00
1.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
-9.999999999999998890e-01
-1.083650756031071527e+00
0.000000000000000000e+00
3.078611796104994136e-01
6.168952532215862261e-01
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
4.234157593936812014e-01
3.140709327076878776e-01
5.053152347171888659e-01
-8.508502684711771735e-01
-1.040258271690514880e+00
-2.366260982457428774e+00
-1.391104209513371881e-01
-1.000000000000000222e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
7.367869167275487019e-01
0.000000000000000000e+00
-1.000000000000000000e+00
0.000000000000000000e+00
-8.772306750755757276e-01
1.377603590335751971e+00
0.000000000000000000e+00
1.000000000000000000e+00
-1.011650819346990193e+00
4.432513152884277607e-01
-1.000000000000000000e+00
-3.409361651893642042e-01
0.000000000000000000e+00
4.140222255368248838e-01
-1.058543740780208520e+00
0.000000000000000000e+00
-3.330355290535475521e-01
7.322715655098482879e-01
-2.587695587502556460e-01
0.000000000000000000e+00
-1.101457668965377890e+00
-3.423086369271870211e-02
-8.989444863484646886e-01
0.000000000000000000e+00
8.032981115602302324e-01
0.000000000000000000e+00
1.391062616781418293e-01
0.000000000000000000e+00
-6.294620079548211011e-01
1.397842464699007303e+00
-1.405921126279430000e+00
-1.887900979405625346e-01
0.000000000000000000e+00
0.000000000000000000e+00
-1.581418610537618008e+00
-9.999999999999998890e-01
1.142899065409709314e+00
-1.860604860276664219e-01
-2.311528415564535199e-01
-1.067962555125634427e+00
1.361350850342571972e+00
-1.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
4.689438545147029402e-01
0.000000000000000000e+00
-1.000000000000000000e+00
0.000000000000000000e+00
3.432389695687814712e-01
0.000000000000000000e+00
-1.060900749728435732e+00
9.777684903334084021e-01
-1.476187919422537576e+00
1.511000787023144332e+00
0.000000000000000000e+00
-1.627103063341252820e-01
0.000000000000000000e+00
0.000000000000000000e+00
-1.574794690059231783e+00
1.000000000000000000e+00
0.000000000000000000e+00
1.000000000000000000e+00
0.000000000000000000e+00
-4.837110171932803016e-01
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
-1.000000000000000000e+00
-1.000000000000000000e+00
0.000000000000000000e+00
-1.774849439240229199e-01
1.383517447846918991e+00
1.000000000000000666e+00
4.846407381513119783e-01
-1.000402054274575764e-01
-7.420043148642501141e-01
0.000000000000000000e+00
7.340546617377150529e-01
-4.663490907214669634e-01
-4.870773374470519501e-01
8.203570253706076176e-01
1.111020404660957972e+00
9.598005151305299965e-01
-1.000000000000000000e+00
0.000000000000000000e+00
3.865957271983897492e-01
1.060439670848317251e+00
0.000000000000000000e+00
-3.746102681689961189e-01
-1.196614050388651596e-01
-2.464483110964405643e+00
-1.401015137697836810e+00
6.104620711471479000e-01
-9.729805481565173553e-01
7.463923466434615461e-01
9.999999999999997780e-01
2.679583512150169877e-01
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
1.181245389242214339e+00
0.000000000000000000e+00
1.000000000000000000e+00
5.463911564196499704e-01
-6.519492989911099823e-01
1.032015288307249534e+00
1.396996892822224057e+00
-1.000000000000000000e+00
0.000000000000000000e+00
7.963338445096297680e-02
-5.131059129779481642e-01
-1.000000000000000000e+00
-1.829273349253996428e-01
4.928546254086757505e-01
-1.000000000000000000e+00
-1.409994378904647183e+00
-4.338409238818613511e-01
6.953837444351127495e-01
-1.514017502727422082e+00
5.603274207281920827e-01
0.000000000000000000e+00
0.000000000000000000e+00
-4.627461385245058012e-01
-5.914647406396191798e-01
6.921421243356272734e-01
-1.487241113223842781e+00
-2.178401496377895707e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
-1.407877751000286004e+00
4.170918665668751218e-02
0.000000000000000000e+00
-9.999999999999992228e-01
1.271607295125762871e+00
-2.882689046962562784e+00
5.540313532275260577e-01
-1.315405415175852633e-01
0.000000000000000000e+00
2.480404393365280222e-02
-4.191084225888492276e-01
4.307896625989955930e-01
-1.000000000000000000e+00
9.750831604760965554e-01
-1.923214995229918012e+00
-6.321578152789825156e-01
-6.740271875448548000e-01
0.000000000000000000e+00
4.471880500953667181e-01
-7.809267249682946277e-01
0.000000000000000000e+00
2.724968260143063592e+00
-1.350243575657366357e-01
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
-1.823291827357311323e+00
-2.512749034501405854e-01
1.135739764747972558e+00
-1.293783689711186513e+00
-1.679460370563533145e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
1.098224909308865405e+00
0.000000000000000000e+00
8.130041932145808392e-01
1.221365819699236910e-01
-6.515543109653854081e-01
4.843834081979742634e-01
1.000000000000000000e+00
5.564259884575285531e-01
5.589083133933685499e-01
3.579164802422457603e-01
-2.498847422479187896e-01
4.436359544023079082e-01
4.551085448542326328e-01
-3.355371586780416249e-01
0.000000000000000000e+00
-3.337718243586121347e-02
0.000000000000000000e+00
2.458233027459402753e-01
0.000000000000000000e+00
-9.052057470832385322e-01
-7.194658008768596569e-02
6.069769786668841594e-01
-1.063962044100051241e+00
-1.195489742261542698e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
-1.985933660424474390e+00
0.000000000000000000e+00
9.044626954512963168e-02
6.784126942282088235e-01
7.405313085918535654e-01
0.000000000000000000e+00
6.436368951691205931e-01
-1.000000000000000222e+00
1.389170228522631778e-01
0.000000000000000000e+00
1.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
2.833063648028729675e-01
4.965453268534134601e-01
1.757727758231204085e+00
1.866395719051818503e-01
-2.896684022112705481e-01
5.843947364538222278e-01
-1.625722461957928466e+00
1.136096541795643011e+00
0.000000000000000000e+00
1.449453990498504430e+00
0.000000000000000000e+00
-1.140908557476573382e+00
1.477731297491925166e-01
-6.900655538128891431e-02
-1.399451744240190199e-01
1.700221193568762557e+00
-2.002648775184393826e-01
-4.088284616881917577e-01
1.712154341827426096e+00
0.000000000000000000e+00
-8.767712091013837306e-01
-3.696375019915167925e-01
-7.106643204953950743e-01
2.474849260657566052e+00
-1.239157450722002896e+00
1.000000000000000000e+00
-4.616007592731027898e-01
-2.574513221686386966e-01
6.261169865034738047e-01
8.340706625319317391e-01
-2.265849835873816609e-01
-1.000000000000000000e+00
-8.295389699074013912e-01
-4.931576890912051786e-02
1.001388681186958785e+00
-7.710250683933845828e-01
-7.797937051579671985e-01
0.000000000000000000e+00
2.298978863682403784e-01
1.510256508976536294e+00
-1.000000000000000000e+00
0.000000000000000000e+00
6.484694537149300331e-01
-1.000000000000000000e+00
-1.000000000000000000e+00
5.183806538393910257e-01
0.000000000000000000e+00
1.075080056739201595e+00
6.094598066874614695e-01
4.154832459184166216e-01
2.416637699606495882e-01
-5.295260180888082813e-01
0.000000000000000000e+00
0.000000000000000000e+00
-4.369129703677641086e-01
-3.927565657098134322e-01
0.000000000000000000e+00
1.367385857632017032e+00
1.774939436003379889e+00
0.000000000000000000e+00
-1.437040987481876253e-01
3.777665331326184317e-01
-5.426751241298483075e-01
0.000000000000000000e+00
9.999999999999998890e-01
-7.691897724426799421e-01
4.114022849798851245e-01
-5.041827303485288958e-01
2.819820739638895013e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
3.706651662159548000e-01
0.000000000000000000e+00
-8.282714891663403023e-01
0.000000000000000000e+00
-1.413045686937653311e+00
1.793449744539095780e+00
0.000000000000000000e+00
-1.514140430371048840e+00
0.000000000000000000e+00
6.891922969969864754e-01
0.000000000000000000e+00
2.981621818263109347e-01
3.910575556293472560e-02
0.000000000000000000e+00
-1.000000000000000000e+00
0.000000000000000000e+00
1.000000000000000000e+00
0.000000000000000000e+00
-6.707992090178451772e-01
0.000000000000000000e+00
-1.374620845364316502e+00
8.952228316111935369e-01
0.000000000000000000e+00
-8.995074230240367175e-03
1.000000000000000000e+00
2.624326261666918292e-01
4.885071046835028352e-01
0.000000000000000000e+00
1.000000000000000000e+00
-4.142201544339547126e-01
2.793697978563279838e-01
1.000000000000000000e+00
-2.084931393473474781e-01
0.000000000000000000e+00
-1.000000000000000000e+00
1.000000000000000000e+00
-6.803935066018952371e-01
-4.611976436306976235e-02
-7.665529942451958512e-01
-1.000000000000000000e+00
0.000000000000000000e+00
-2.157394946626421672e-01
0.000000000000000000e+00
0.000000000000000000e+00
4.343280203851932475e-01
1.000000000000000000e+00
-8.311252700746534217e-01
0.000000000000000000e+00
3.387217082936820334e-01
1.000000000000000000e+00
2.123872369117986991e-01
0.000000000000000000e+00
6.305262216161120481e-01
6.622434726379580194e-01
0.000000000000000000e+00
-1.578174453011693124e-01
0.000000000000000000e+00
1.032885809505849961e+00
-7.071067811865475727e-01
-2.610736288288627582e-01
4.040864143144865528e-01
-5.539863411951512218e-01
0.000000000000000000e+00
0.000000000000000000e+00
-5.221166437831923357e-01
7.562864342774848758e-01
0.000000000000000000e+00
1.999439030683681714e-03
6.564092079121748302e-01
1.544314886246590746e+00
-1.048637935169464130e+00
-1.814606904986448832e+00
0.000000000000000000e+00
1.000000000000000000e+00
1.722906340659427382e+00
-1.000000000000000000e+00
5.174814530151174985e-01
1.000000000000000000e+00
4.479447555203699971e-02
-8.419533591796741767e-01
0.000000000000000000e+00
1.372038198278174193e+00
-1.735191404956691885e+00
-1.182146004407901074e+00
8.463237346284351037e-02
0.000000000000000000e+00
-1.000000000000000000e+00
8.332304113279911384e-01
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
1.000000000000000000e+00
2.222615658920468751e-01
0.000000000000000000e+00
1.401013896227890854e+00
-1.544189573325815523e+00
3.273517305778759767e-01
3.462574352876067185e-01
0.000000000000000000e+00
3.054620048582506797e+00
0.000000000000000000e+00
1.289949047015210848e+00
0.000000000000000000e+00
-3.179264737974726307e-01
-7.856104509004849801e-01
-1.114810417958120858e+00
0.000000000000000000e+00
6.336571697957865679e-01
0.000000000000000000e+00
-3.788799849296023980e-01
2.810745752717579427e-01
-1.000000000000000000e+00
-4.421571756752905036e-01
2.050896001219940645e-01
0.000000000000000000e+00
-5.960338104259225167e-01
-7.750933429955463305e-01
0.000000000000000000e+00
3.579190310270551345e-01
1.999536973084415914e-01
0.000000000000000000e+00
1.000000000000000000e+00
5.124392907825482402e-01
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
1.590005919415317992e+00
0.000000000000000000e+00
-1.000000000000000000e+00
5.020354060766898385e-01
0.000000000000000000e+00
0.000000000000000000e+00
1.402508687878541993e+00
8.343503048305291880e-01
1.047331468255309872e+00
1.000000000000000000e+00
0.000000000000000000e+00
1.228142613445200038e+00
1.025856136274758690e+00
7.769572250311614914e-01
6.469555394948649507e-01
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
-7.002193337180507848e-01
5.825671748836733776e-01
-1.326204368268336875e+00
1.382864680832663007e+00
7.636035483212124664e-01
1.000000000000000000e+00
0.000000000000000000e+00
-1.561296615848705438e-01
0.000000000000000000e+00
-8.194979183870720885e-01
1.334117320106573655e-02
9.165997223050249554e-01
-6.293488374534279561e-01
0.000000000000000000e+00
0.000000000000000000e+00
-4.302193213971248764e-01
1.605470501148319906e+00
-4.091974470749230042e-01
2.211012823804049954e-01
5.428413807326872842e-01
-9.999999999999998890e-01
-1.351968716887393292e-02
8.686585213963502472e-01
0.000000000000000000e+00
0.000000000000000000e+00
-1.135917427925794643e+00
-1.000000000000000000e+00
6.051176485107061520e-01
0.000000000000000000e+00
-5.813465482615801649e-01
-4.120594389064278218e-01
-2.095294826482494432e+00
-1.022508365438238975e+00
-4.119331242776240187e-01
-1.325321917287473950e+00
0.000000000000000000e+00
3.139527359275534613e-01
0.000000000000000000e+00
-1.394215776025440334e+00
8.673148555543425120e-02
0.000000000000000000e+00
-6.624351058685885585e-01
1.349826096267915165e+00
0.000000000000000000e+00
-9.999999999999997780e-01
-4.263279155946715360e-01
1.000000000000000000e+00
0.000000000000000000e+00
1.000000000000000000e+00
0.000000000000000000e+00
5.456468781095229481e-01
0.000000000000000000e+00
9.778596029975860082e-01
-5.699761891827352933e-01
-2.712138175605549595e-01
-1.000000000000000000e+00
4.109363410837418296e-01
-8.775765057608749808e-01
6.934045608842788200e-01
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
1.000000000000000000e+00
-8.070475269719025180e-01
7.058639839286698359e-02
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
5.578548671075488352e-01
1.379857429032376182e+00
0.000000000000000000e+00
0.000000000000000000e+00
5.178718597059905893e-01
5.461251865002826333e-01
1.000000000000000000e+00
-4.615294164984236058e-01
1.284660770575062894e-01
0.000000000000000000e+00
9.999999999999998890e-01
8.785107322797260920e-01
-2.330979538334733370e+00
5.056903073723860720e-01
-1.454503746967338307e+00
2.911435483280107039e-01
1.000000000000000222e+00
0.000000000000000000e+00
5.739470576171924465e-01
-2.202892594293652528e-01
1.367819515740608560e+00
-5.002284252483359950e-01
0.000000000000000000e+00
0.000000000000000000e+00
5.850104325230884861e-01
1.744391319903647597e+00
0.000000000000000000e+00
0.000000000000000000e+00
1.000000000000000222e+00
9.999999999999984457e-01
1.406930010624025451e+00
1.685193344207537025e-01
-5.356314375444891640e-01
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
1.713864165045257126e-01
1.938762579152329968e-01
-1.384085454496994716e+00
0.000000000000000000e+00
5.972067095977359186e-01
5.425522642580388188e-02
-1.000000000000000000e+00
0.000000000000000000e+00
6.631376714973048481e-01
6.872338509121322936e-01
3.981581569490924011e-01
5.416567188134510102e-01
-8.122291403241708174e-01
-1.000000000000000000e+00
7.523075225909671149e-01
-1.000000000000000000e+00
-6.229075749619107823e-03
1.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
1.647231618547237431e-02
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
4.292164862768522160e-01
0.000000000000000000e+00
0.000000000000000000e+00
1.000000000000000000e+00
-1.408512187829225271e+00
-9.565357227324204903e-01
0.000000000000000000e+00
0.000000000000000000e+00
-1.000000000000000444e+00
0.000000000000000000e+00
0.000000000000000000e+00
2.753947476907990577e+00
-1.420867386916004005e+00
-5.042476640952215927e-01
-9.828917769812658412e-01
0.000000000000000000e+00
-4.885799851263579741e-01
-8.942114445467017614e-01
-1.000000000000000000e+00
-1.525943302552910108e+00
4.986868206976786122e-01
1.372365079861181281e+00
2.043122932408268255e+00
0.000000000000000000e+00
1.408316837625681384e+00
3.620359235694610600e+00
1.274896406982021502e-01
1.701048826474185649e+00
-7.830658986367429186e-01
0.000000000000000000e+00
4.969725617010067875e-02
-1.966561361056619051e-01
1.825684543207315214e+00
-2.696659629463994401e-01
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
1.202774342021138282e-01
1.000000000000000222e+00
-6.952772846044474875e-01
-1.019049330730136260e+00
0.000000000000000000e+00
-1.370764168741249511e+00
-6.905683071396968575e-01
-1.067945565228969745e-01
-1.429036986996951919e+00
-1.000000000000000000e+00
-6.539665411016495344e-01
-1.000000000000000000e+00
9.304720784689552993e-01
5.840330540240243895e-01
6.971883703258048293e-01
-2.858602199344016381e-01
0.000000000000000000e+00
-1.000000000000000000e+00
0.000000000000000000e+00
1.091381502054330044e+00
-7.202309960552217838e-01
2.792137803300716037e-01
0.000000000000000000e+00
5.214942573201939435e-01
0.000000000000000000e+00
0.000000000000000000e+00
1.405322185071081198e-01
1.163879169336566738e-01
1.367080885015346414e+00
3.244514740866347724e-01
-1.000000000000000000e+00
1.000000000000000000e+00
0.000000000000000000e+00
-6.288714713532258527e-01
1.000000000000000222e+00
0.000000000000000000e+00
8.793871695647467179e-01
5.372316026979052639e-01
2.086621758186411324e-01
5.846702964749064257e-01
-9.138942832739805899e-01
4.359088768695020266e-01
2.077293089867977838e-01
0.000000000000000000e+00
2.066211108047483425e+00
1.208222924838669304e-01
0.000000000000000000e+00
0.000000000000000000e+00
9.515048967383079592e-01
1.051218211023477567e+00
9.999999999999982236e-01
-7.396783365575904101e-01
5.103422610251083791e-01
0.000000000000000000e+00
0.000000000000000000e+00
1.000000000000000000e+00
0.000000000000000000e+00
1.730312629337712238e+00
0.000000000000000000e+00
-8.276058886023678340e-01
4.935316769161994799e-01
-1.000000000000000000e+00
1.932262589177992762e+00
1.370677356842661787e+00
-8.961728442947478612e-01
4.999030102318967050e-01
-5.784297640162517906e-01
1.445303204873548575e+00
-2.075600299895009826e+00
0.000000000000000000e+00
1.000000000000000000e+00
1.330669127360341597e-01
-1.058341957773875519e+00
0.000000000000000000e+00
0.000000000000000000e+00
-1.655252647250095577e-01
-7.988955147464444906e-01
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
9.120548834906706537e-01
-3.288696469880821871e-01
-8.451896467911506061e-01
2.745596634024869420e-01
-4.984707221618310258e-01
-3.419601681172483865e-01
1.706372867310143482e+00
-4.944308808256282495e-01
0.000000000000000000e+00
1.224601273499019011e-01
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
3.875509874579037284e-01
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
-4.242780598133597536e-01
-8.451314656914277190e-01
0.000000000000000000e+00
0.000000000000000000e+00
6.533453260181624200e-01
0.000000000000000000e+00
-6.366743884115495522e-01
-3.433792410870253331e-01
-7.529317758012959994e-01
1.396638195785180891e-01
-1.216298736997286412e+00
1.000000000000000222e+00
-1.153625183119190156e-01
-1.177420865448454368e+00
0.000000000000000000e+00
-9.742147117469787121e-01
-1.000000000000000000e+00
0.000000000000000000e+00
6.548690511827941485e-01
-6.291952580509370119e-01
3.017844967558818703e-01
0.000000000000000000e+00
9.380865222678843596e-01
2.753347611556376112e-02
0.000000000000000000e+00
2.789072545843543915e-01
0.000000000000000000e+00
1.676820101387790807e+00
-1.703019129487149508e+00
5.941190828060516349e-01
0.000000000000000000e+00
4.350294901325781893e-01
-8.021377390656414530e-02
1.446606527069513204e+00
-3.025190470276951094e-01
-1.041533919595860169e+00
0.000000000000000000e+00
0.000000000000000000e+00
1.000000000000000000e+00
-3.893019820131698311e-02
0.000000000000000000e+00
1.136779904760447553e-02
2.761722505314647136e-01
-1.673372770228730211e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
-1.056904658234030236e+00
-2.258260733374456986e-01
0.000000000000000000e+00
-1.460433488672315150e+00
7.486695954882331971e-01
-3.599299219540048056e-01
-1.588307451449368912e+00
-3.538702111070256007e-01
-1.000000000000000000e+00
8.674429993486574286e-01
3.984049191018205205e-01
8.389285783408523267e-01
-2.483977594604271366e-01
-3.678057911206512182e-02
1.000000000000000000e+00
-4.795081871619877867e-01
0.000000000000000000e+00
-1.888187645555702954e+00
8.353967364870477086e-01
0.000000000000000000e+00
7.198559824340928781e-01
-3.492772623185710912e-02
0.000000000000000000e+00
0.000000000000000000e+00
1.705601528561527358e+00
-1.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
-1.677088637139865002e+00
1.000000000000000000e+00
0.000000000000000000e+00
-1.887509236377083566e+00
1.000000000000000000e+00
5.004119040663033147e-01
6.439215772082341749e-01
-1.412363218932134457e+00
0.000000000000000000e+00
0.000000000000000000e+00
1.048134213447940111e+00
0.000000000000000000e+00
0.000000000000000000e+00
-1.000000000000000000e+00
1.794788231779635534e+00
-1.673416259184579591e+00
7.376287176106173238e-01
-1.000000000000000000e+00
0.000000000000000000e+00
-1.000000000000000000e+00
1.955444863224592433e-01
-3.212288548253047771e-01
-2.937745687771783562e-02
-6.480962925913408279e-01
-5.049151696785008081e-01
0.000000000000000000e+00
9.395551930603586177e-01
-9.012329827834879570e-01
0.000000000000000000e+00
6.014943303234880911e-01
1.000000000000000000e+00
0.000000000000000000e+00
1.327466324613777893e+00
7.310430088961442641e-01
6.927233950946144470e-01
0.000000000000000000e+00
9.270238781891506630e-01
-8.166146411203770716e-01
5.171188509885601275e-02
5.475446150885300289e-01
0.000000000000000000e+00
0.000000000000000000e+00
-4.093830239210476951e-01
0.000000000000000000e+00
-1.335653914270878984e+00
0.000000000000000000e+00
0.000000000000000000e+00
6.895974561649559353e-01
0.000000000000000000e+00
-1.410200154230055805e-02
1.174161058393063062e+00
5.096467407739767586e-01
5.826536633240010365e-01
0.000000000000000000e+00
2.219253453447349311e-01
0.000000000000000000e+00
8.345828692897113710e-01
0.000000000000000000e+00
-5.257443363016149895e-01
-1.000000000000000000e+00
-1.419297518060031793e+00
-4.519462600849104977e-02
-1.000000000000000222e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
-9.999999999999998890e-01
-4.916619193295218571e-01
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
-1.843224443255045086e+00
6.404395176464403594e-01
0.000000000000000000e+00
9.999999999999996669e-01
2.435803239121794028e-01
-4.656100447281360522e-01
-7.506163890696383734e-02
1.523051254186453818e+00
1.000000000000000000e+00
1.000000000000000000e+00
-1.439696531340183716e+00
-6.309754296769518600e-01
-1.284323126096935941e-01
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
-7.542589477111132090e-02
4.912574679222643792e-01
0.000000000000000000e+00
-9.656704660581277855e-01
-1.476761383442626530e+00
-1.428738452284000537e+00
9.266874968343465913e-01
-1.257302694883994709e+00
1.368532585214491171e+00
0.000000000000000000e+00
1.028515969257221885e+00
9.265696991437114560e-01
-9.158863948617073092e-01
1.817245150391719521e+00
-1.116790039721976102e+00
-1.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
5.137274335351584842e-01
0.000000000000000000e+00
-9.206404922120479117e-01
4.739869603664927378e-01
1.183425388595320121e-01
0.000000000000000000e+00
-1.055967437641689398e-02
-6.315706482851993764e-01
0.000000000000000000e+00
-1.086821084686350858e+00
0.000000000000000000e+00
7.353171008750304383e-01
-7.217628119462035086e-01
-1.000000000000000000e+00
-6.001539185208746296e-01
0.000000000000000000e+00
-1.000000000000000222e+00
-4.895483983006481132e-01
1.000000000000000222e+00
1.500788722800700636e+00
0.000000000000000000e+00
1.987496931559699753e+00
-6.879381700641921116e-01
3.675876922496917332e-01
0.000000000000000000e+00
8.337141480714275188e-01
-9.097529063069688393e-02
-1.000000000000000000e+00
0.000000000000000000e+00
-3.229350620408618644e-01
-4.303535124782367216e-01
0.000000000000000000e+00
-1.000000000000000222e+00
-6.781316599944273715e-01
-2.163677138117998597e-02
0.000000000000000000e+00
-8.413777975651290930e-01
0.000000000000000000e+00
2.111530829281333885e-02
-1.114933251815441118e+00
0.000000000000000000e+00
2.290779983067573189e-01
-6.826415314814144875e-01
