center_competition
6.773559461549719662e-01
-2.884765276675566037e-01
9.087691331518324978e-01
2.769732915306721832e+00
-5.443310539518173563e-01
-1.924500897298754287e-01
-6.023602079349315019e-01
1.554756339377631802e+00
-6.342034548472763600e-01
-3.171017274236381800e-01
-2.236067977499789916e-01
-2.350369972555761688e-01
-4.374674321878231908e-01
2.703585748247588350e-01
-1.469149996579976192e-01
1.071768622093098422e+00
-1.965892748731960515e-01
-5.525518186122848618e-01
0.000000000000000000e+00
-7.486461627569495070e-01
-2.914190558596523872e-01
-4.380001945246002615e-01
2.789112719461648848e-01
-6.023602079349315019e-01
-2.914190558596523872e-01
9.333248191776456482e-01
-6.216885518637084163e-01
7.406425363551983887e-01
-4.517158592942498996e-01
1.153171350945912110e-01
-4.374674321878231908e-01
1.550757445478990304e+00
-6.602266694514725698e-01
-4.374674321878231908e-01
-3.182229136702921513e-01
-5.179780764714491115e-01
1.554756339377631802e+00
-1.445787329915600716e-01
-3.844909855042505376e-01
-4.374674321878231908e-01
2.065363593842035606e+00
-4.273868343759056887e-01
-5.525518186122848618e-01
-4.273868343759056887e-01
-1.924500897298754287e-01
-7.240907917045714681e-01
-2.350369972555761688e-01
-3.005371535187641441e-01
1.031604171017925370e-01
0.000000000000000000e+00
-1.469149996579976192e-01
-3.271540396731754119e-01
3.171017274236381800e-01
-6.615076565702773248e-01
-4.380001945246002615e-01
4.634527073521855778e-01
-1.965892748731960515e-01
-5.179780764714491115e-01
-7.451540810801343673e-01
2.035542855633538373e-01
-3.844909855042505376e-01
-5.525518186122848618e-01
-3.844909855042505376e-01
-5.841754341382152660e-01
-1.445787329915600716e-01
-1.126818366511422448e-01
-1.924500897298754287e-01
-5.040534250950312600e-01
-3.005371535187641441e-01
6.417673828149721427e-01
-2.350369972555761688e-01
-2.914190558596523872e-01
3.043173967171268757e-01
0.000000000000000000e+00
-3.844909855042505376e-01
-5.525518186122848618e-01
-7.240907917045714681e-01
-1.469149996579976192e-01
-7.768763055128611317e-01
7.863900074937512086e-01
-6.023602079349315019e-01
1.268406909694552720e+00
-7.768763055128611317e-01
2.065363593842035606e+00
-4.380001945246002615e-01
-1.469149996579976192e-01
6.018416970012022693e-01
-5.841754341382152660e-01
7.789121131969505007e-02
-7.768763055128611317e-01
-4.374674321878231908e-01
9.087691331518324978e-01
-6.362033252998511301e-01
-6.023602079349315019e-01
-1.324532357065043298e-01
1.918752504898219691e+00
0.000000000000000000e+00
9.333248191776456482e-01
-5.040534250950312600e-01
-5.040534250950312600e-01
-5.525518186122848618e-01
1.567682528584355861e+00
-5.525518186122848618e-01
-6.362033252998511301e-01
2.091528499774099759e-03
3.171017274236381800e-01
-5.525518186122848618e-01
-7.486461627569495070e-01
-4.222153834309028131e-01
-9.513051822709146510e-01
1.165171624206506884e+00
4.848539603784250973e-01
1.966518292272164681e+00
-2.914190558596523872e-01
-2.884765276675566037e-01
-5.040534250950312600e-01
-6.112454735168462022e-02
-7.768763055128611317e-01
-3.844909855042505376e-01
-4.374674321878231908e-01
-2.884765276675566037e-01
-1.469149996579976192e-01
-2.236067977499790749e-01
-6.602266694514725698e-01
-7.727784167445237440e-01
7.632896084832466732e-01
1.763860542497033279e+00
2.035542855633538373e-01
7.789121131969505007e-02
6.025462135487068771e+00
-7.240907917045714681e-01
-4.374674321878231908e-01
9.513051822709146510e-01
2.473589308635655737e+00
1.264807941354089138e+00
-7.451540810801343673e-01
2.871064607330138241e-01
-1.126818366511422448e-01
-4.374674321878231908e-01
1.657895846574596543e+00
8.490142033846761471e-01
-5.040534250950312600e-01
1.526049182050545960e+00
-4.005963724010763727e-01
0.000000000000000000e+00
-3.005371535187641441e-01
-7.768763055128611317e-01
3.194704806940339981e-01
-4.005963724010763727e-01
5.197904077778499055e-01
-6.362033252998511301e-01
-5.443310539518173563e-01
1.797231794703277041e-01
-1.961161351381841000e-01
-2.884765276675566037e-01
3.043173967171268757e-01
3.200866522058219421e-01
6.417673828149721427e-01
-1.324532357065043298e-01
-6.216885518637084163e-01
-7.486461627569495070e-01
-5.040534250950312600e-01
0.000000000000000000e+00
9.964283048969304613e-01
-5.525518186122848618e-01
-2.914190558596523872e-01
-7.727784167445237440e-01
-6.362033252998511301e-01
-6.023602079349315019e-01
-5.326553382940643067e-01
1.009288836948657453e-01
-7.486461627569495070e-01
-4.380001945246002615e-01
-3.166645138311791063e-01
-4.374674321878231908e-01
-3.171017274236381800e-01
-2.236067977499790749e-01
2.501682829251088869e+00
3.836706143733974173e-02
-6.602266694514725698e-01
6.417673828149721427e-01
-5.525518186122848618e-01
-1.889822365046135155e-01
2.091528499774099759e-03
-3.844909855042505376e-01
-6.023602079349315019e-01
-3.271540396731754119e-01
-4.273868343759056887e-01
-5.179780764714491115e-01
4.147572889883567093e+00
6.342034548472763600e-01
-1.126818366511422448e-01
-3.005371535187641441e-01
-7.240907917045714681e-01
-5.525518186122848618e-01
-5.179780764714491115e-01
-1.965892748731960515e-01
-4.380001945246002615e-01
-6.932317807452860192e-01
2.703585748247588350e-01
-3.166645138311791063e-01
1.231952343529772453e-01
-2.785331261748399956e-01
-6.112454735168462022e-02
-1.961161351381841000e-01
-1.889822365046135155e-01
-6.615076565702773248e-01
2.422839608941885992e+00
-5.179780764714491115e-01
-9.229147220049864486e-02
-5.525518186122848618e-01
9.333248191776456482e-01
3.295348602830957541e-01
-1.961161351381841000e-01
-4.374674321878231908e-01
-2.182178902359923622e-01
3.498031654967029169e+00
-4.222153834309028131e-01
-6.023602079349315019e-01
-1.469149996579976192e-01
-9.229147220049864486e-02
-6.023602079349315019e-01
-6.615076565702773248e-01
-1.889822365046135155e-01
-4.476410934014933563e-02
-6.362033252998511301e-01
-4.380001945246002615e-01
1.057387336094533836e+00
4.260852906543725060e-01
-7.768763055128611317e-01
-7.486461627569495070e-01
-6.932317807452860192e-01
-2.960684541064694808e-01
3.171017274236381800e-01
5.291502622129178768e+00
-6.932317807452860192e-01
-2.603778219616479372e-01
8.665475036550576160e-01
-1.445787329915600716e-01
-4.273868343759056887e-01
-4.517158592942498996e-01
-5.525518186122848618e-01
-6.023602079349315019e-01
2.367160382369996874e-01
7.312324335885665993e-01
-2.884765276675566037e-01
-4.380001945246002615e-01
-3.926076695281280338e-01
3.171017274236381800e-01
-9.229147220049864486e-02
-4.273868343759056887e-01
-2.236067977499790749e-01
-6.362033252998511301e-01
2.396982180126731254e+00
6.417673828149721427e-01
1.918752504898219691e+00
-4.374674321878231908e-01
-2.603778219616479372e-01
-2.350369972555761688e-01
-6.216885518637084163e-01
-9.513051822709146510e-01
-2.773500981126145737e-01
-2.914190558596523872e-01
-7.727784167445237440e-01
-2.884765276675566037e-01
-2.914190558596523872e-01
9.087691331518324978e-01
-1.822731564698085172e-01
-2.914190558596523872e-01
5.863487528939820281e-01
-1.324532357065043298e-01
-1.822731564698085172e-01
3.194704806940339981e-01
3.043173967171268757e-01
-6.362033252998511301e-01
-2.182178902359923622e-01
-3.271540396731754119e-01
-1.965892748731960515e-01
-7.768763055128611317e-01
-1.924500897298754287e-01
-1.924500897298754287e-01
-4.005963724010763727e-01
-6.216885518637084163e-01
-2.603778219616479372e-01
9.964283048969304613e-01
-7.768763055128611317e-01
6.383881894170365112e-02
-3.844909855042505376e-01
-6.023602079349315019e-01
6.417673828149721427e-01
-4.374674321878231908e-01
6.143414839787376458e+00
-4.380001945246002615e-01
-6.023602079349315019e-01
-6.755446134894452226e-02
-3.844909855042505376e-01
-6.023602079349315019e-01
-4.374674321878231908e-01
-5.525518186122848618e-01
2.240970361369181596e+00
-6.216885518637084163e-01
-2.914190558596523872e-01
-7.768763055128611317e-01
-4.380001945246002615e-01
-5.040534250950312600e-01
-5.040534250950312600e-01
-6.362033252998511301e-01
5.563786254771949658e-01
-4.604047372480772338e-01
-1.041920212728105088e+00
2.035542855633538373e-01
0.000000000000000000e+00
-2.603778219616479372e-01
5.276561879022920287e+00
-6.615076565702773248e-01
-3.271540396731754119e-01
-1.961161351381841000e-01
-6.932317807452860192e-01
7.564058876148752608e-01
0.000000000000000000e+00
-7.486461627569495070e-01
-6.362033252998511301e-01
-2.236067977499789916e-01
3.171017274236381800e-01
-2.785331261748399956e-01
1.060933080615362956e+00
-4.374674321878231908e-01
-2.914190558596523872e-01
-7.727784167445237440e-01
-4.005963724010763727e-01
-4.476410934014933563e-02
-3.005371535187641441e-01
-5.040534250950312600e-01
-6.216885518637084163e-01
-5.040534250950312600e-01
4.848539603784250973e-01
2.005698691482147744e+00
2.613810596336373138e+00
1.376645269639803049e+00
-9.513051822709146510e-01
-4.374674321878231908e-01
2.853915546812743731e+00
-1.445787329915600716e-01
-7.451540810801343673e-01
6.025052062753913917e-01
-1.445787329915600716e-01
-2.294157338705617444e-01
-6.216885518637084163e-01
-5.525518186122848618e-01
6.238489056222632279e+00
-1.273202869275597837e-01
8.665475036550576160e-01
8.155573848126705661e-02
-5.376162432255781054e-01
-6.932317807452860192e-01
-8.057252652658514203e-01
-4.374674321878231908e-01
4.634527073521855778e-01
-1.965892748731960515e-01
-5.040534250950312600e-01
-6.663893171371708390e-02
0.000000000000000000e+00
-1.324532357065043298e-01
-4.273868343759056887e-01
5.119598241705409336e+00
-6.023602079349315019e-01
-5.525518186122848618e-01
-4.380001945246002615e-01
-5.525518186122848618e-01
-6.216885518637084163e-01
-6.615076565702773248e-01
-4.374674321878231908e-01
-3.844909855042505376e-01
-4.374674321878231908e-01
-6.342034548472763600e-01
-6.932317807452860192e-01
0.000000000000000000e+00
-4.273868343759056887e-01
-4.273868343759056887e-01
-5.040534250950312600e-01
2.703585748247588350e-01
-1.822731564698085172e-01
-4.374674321878231908e-01
-3.005371535187641441e-01
-1.889822365046135155e-01
1.133345859202872230e+00
-1.822731564698085172e-01
5.196152422706636465e+00
-2.294157338705617444e-01
-5.179780764714491115e-01
-5.040534250950312600e-01
-5.525518186122848618e-01
-5.040534250950312600e-01
-7.451540810801343673e-01
6.773559461549719662e-01
-3.143505424045520136e-01
-6.362033252998511301e-01
6.417673828149721427e-01
-6.615076565702773248e-01
2.271134642990200181e+00
-2.236067977499789916e-01
-4.005963724010763727e-01
-7.727784167445237440e-01
-2.294157338705617444e-01
2.378280245166697338e+00
-4.273868343759056887e-01
-2.773500981126145737e-01
-4.380001945246002615e-01
1.153171350945912110e-01
-5.179780764714491115e-01
-2.236067977499789916e-01
-7.768763055128611317e-01
-1.822731564698085172e-01
3.613566103850295086e+00
6.018416970012022693e-01
-6.932317807452860192e-01
3.498867968088679614e+00
-7.240907917045714681e-01
4.248156040942079770e+00
-8.057252652658514203e-01
-2.294157338705617444e-01
2.703585748247588350e-01
3.200866522058219421e-01
-2.914190558596523872e-01
-2.440231932656963532e-01
-4.380001945246002615e-01
3.171017274236381800e-01
-4.517158592942498996e-01
2.789112719461648848e-01
-3.005371535187641441e-01
-5.525518186122848618e-01
1.248241046931690246e+00
4.634527073521855778e-01
-5.040534250950312600e-01
-6.023602079349315019e-01
1.567682528584355861e+00
-1.965892748731960515e-01
2.065363593842035606e+00
1.550757445478990304e+00
-1.041920212728105088e+00
-4.289179588656383268e-01
1.165171624206506884e+00
-6.342034548472763600e-01
0.000000000000000000e+00
-2.236067977499789916e-01
2.419898474238596275e+00
1.409554655682073721e+00
-6.932317807452860192e-01
-7.451540810801343673e-01
-7.240907917045714681e-01
2.156955449125717905e+00
-7.727784167445237440e-01
-1.162325832032314460e-01
-4.380001945246002615e-01
0.000000000000000000e+00
-5.040534250950312600e-01
1.142994386483099367e+00
-1.822731564698085172e-01
2.703585748247588350e-01
-4.380001945246002615e-01
8.360265299923459459e-01
0.000000000000000000e+00
-6.112454735168462022e-02
4.472135954999581386e+00
2.109057598939232836e+00
-8.057252652658514203e-01
1.009288836948657453e-01
8.360265299923459459e-01
-4.273868343759056887e-01
6.025052062753913917e-01
0.000000000000000000e+00
1.071768622093098422e+00
-1.965892748731960515e-01
3.042325675481682978e+00
-4.374674321878231908e-01
9.333248191776456482e-01
-1.195334022626421272e-01
-4.374674321878231908e-01
-1.961161351381841000e-01
-5.040534250950312600e-01
-6.362033252998511301e-01
-7.240907917045714681e-01
-4.374674321878231908e-01
6.025052062753913917e-01
-7.768763055128611317e-01
-9.513051822709146510e-01
3.374321300069195839e+00
-5.525518186122848618e-01
-2.236067977499790749e-01
-1.469149996579976192e-01
-3.844909855042505376e-01
-4.222153834309028131e-01
-3.844909855042505376e-01
-1.469149996579976192e-01
-5.525518186122848618e-01
8.665475036550576160e-01
-9.513051822709146510e-01
-4.273868343759056887e-01
-2.122169381153597711e-01
-4.273868343759056887e-01
-2.350369972555761688e-01
-5.179780764714491115e-01
-6.663893171371708390e-02
-1.822731564698085172e-01
3.171017274236381800e-01
-2.440231932656963532e-01
3.479392135075244918e-01
1.133345859202872230e+00
9.188095130224620544e-01
-1.041920212728105088e+00
-4.374674321878231908e-01
-5.525518186122848618e-01
9.964283048969304613e-01
-7.486461627569495070e-01
-3.005371535187641441e-01
-4.374674321878231908e-01
-4.380001945246002615e-01
-6.216885518637084163e-01
1.192725123023928857e+00
-5.179780764714491115e-01
-4.273868343759056887e-01
5.999804091228138070e-01
2.718080180241329913e+00
8.490142033846761471e-01
-6.023602079349315019e-01
-4.005963724010763727e-01
4.472135954999581386e+00
4.848539603784250973e-01
1.797231794703277041e-01
-6.663893171371708390e-02
-2.350369972555761688e-01
1.001790511729213629e+00
-2.236067977499790749e-01
-5.525518186122848618e-01
-3.005371535187641441e-01
8.665475036550576160e-01
-5.525518186122848618e-01
-4.517158592942498996e-01
-1.889822365046135155e-01
-3.001343397175786909e-01
1.075800620363779103e+00
-2.914190558596523872e-01
-6.023602079349315019e-01
-1.006736893682939615e-01
6.342034548472763600e-01
-4.374674321878231908e-01
-2.914190558596523872e-01
-1.965892748731960515e-01
-2.603778219616479372e-01
-4.517158592942498996e-01
6.018416970012022693e-01
-7.451540810801343673e-01
5.197904077778499055e-01
7.312324335885665993e-01
-4.374674321878231908e-01
-6.615076565702773248e-01
-2.603778219616479372e-01
2.091528499774099759e-03
-2.350369972555761688e-01
-5.040534250950312600e-01
-5.040534250950312600e-01
1.153171350945912110e-01
1.629044358432982120e+00
-1.445787329915600716e-01
-6.362033252998511301e-01
-6.615076565702773248e-01
-5.525518186122848618e-01
-1.822731564698085172e-01
3.984287837287795675e+00
-9.513051822709146510e-01
-7.727784167445237440e-01
-1.822731564698085172e-01
-1.822731564698085172e-01
-6.023602079349315019e-01
-7.768763055128611317e-01
-4.273868343759056887e-01
-2.884765276675566037e-01
-2.236067977499790749e-01
1.053568035478092524e+00
-6.362033252998511301e-01
-1.469149996579976192e-01
-3.005371535187641441e-01
1.075800620363779103e+00
-4.273868343759056887e-01
2.021868485701399987e+00
-1.961161351381841000e-01
-7.727784167445237440e-01
-7.486461627569495070e-01
-1.822731564698085172e-01
-3.130010428977618719e-01
-4.374674321878231908e-01
-4.273868343759056887e-01
-2.440231932656963532e-01
1.554756339377631802e+00
-1.469149996579976192e-01
6.417673828149721427e-01
-6.023602079349315019e-01
3.479392135075244918e-01
-3.271540396731754119e-01
-1.469149996579976192e-01
-6.023602079349315019e-01
-1.469149996579976192e-01
-3.005371535187641441e-01
-3.076702847127955054e-01
-6.362033252998511301e-01
-6.362033252998511301e-01
-2.294157338705617444e-01
-6.932317807452860192e-01
-4.273868343759056887e-01
7.564058876148752608e-01
-7.240907917045714681e-01
-1.469149996579976192e-01
3.096862473441241104e+00
-1.324532357065043298e-01
-3.005371535187641441e-01
-4.273868343759056887e-01
6.981063280002044458e-01
-2.350369972555761688e-01
-6.342034548472763600e-01
2.091528499774099759e-03
-5.525518186122848618e-01
-1.469149996579976192e-01
-2.236067977499789916e-01
-3.271540396731754119e-01
-3.844909855042505376e-01
-5.179780764714491115e-01
-3.001343397175786909e-01
-1.041920212728105088e+00
0.000000000000000000e+00
-1.822731564698085172e-01
-3.001343397175786909e-01
-5.040534250950312600e-01
-2.603778219616479372e-01
-3.271540396731754119e-01
-2.960684541064694808e-01
-3.844909855042505376e-01
-6.023602079349315019e-01
-1.006736893682939615e-01
-5.525518186122848618e-01
1.918752504898219691e+00
5.515087746666720747e+00
-2.182178902359923622e-01
3.628792736046955181e+00
3.313079595574763836e-01
-1.324532357065043298e-01
1.210995001369185253e+00
-4.380001945246002615e-01
-1.961161351381841000e-01
-6.362033252998511301e-01
-3.182229136702921513e-01
-2.914190558596523872e-01
3.836706143733974173e-02
-2.884765276675566037e-01
-6.663893171371708390e-02
1.142994386483099367e+00
7.972408256627472323e-01
-6.615076565702773248e-01
-5.040534250950312600e-01
7.863900074937512086e-01
5.472987840203615839e-01
-2.773500981126145737e-01
2.703585748247588350e-01
-3.182229136702921513e-01
5.442157156412124941e+00
-5.040534250950312600e-01
-2.440231932656963532e-01
2.091528499774099759e-03
-4.380001945246002615e-01
-3.005371535187641441e-01
-7.486461627569495070e-01
-1.041920212728105088e+00
-4.374674321878231908e-01
-2.914190558596523872e-01
-5.525518186122848618e-01
-3.844909855042505376e-01
-1.041920212728105088e+00
-4.222153834309028131e-01
-1.324532357065043298e-01
-3.844909855042505376e-01
3.171017274236381800e-01
9.087691331518324978e-01
-7.727784167445237440e-01
-1.889822365046135155e-01
-1.965892748731960515e-01
-3.844909855042505376e-01
-3.182229136702921513e-01
-3.001343397175786909e-01
-4.273868343759056887e-01
-1.924500897298754287e-01
-5.525518186122848618e-01
1.511340859513151891e+00
-5.040534250950312600e-01
-6.615076565702773248e-01
6.773559461549719662e-01
4.848539603784250973e-01
-1.469149996579976192e-01
-6.755446134894452226e-02
2.156955449125717905e+00
-6.216885518637084163e-01
-6.023602079349315019e-01
-1.469149996579976192e-01
-1.324532357065043298e-01
-7.240907917045714681e-01
-2.914190558596523872e-01
-4.380001945246002615e-01
-1.469149996579976192e-01
-1.889822365046135155e-01
2.091528499774099759e-03
2.304118176977191901e+00
8.096409047527365344e-01
-8.057252652658514203e-01
-7.768763055128611317e-01
2.634182315720726475e+00
-7.768763055128611317e-01
-1.822731564698085172e-01
-6.342034548472763600e-01
2.035542855633538373e-01
-8.057252652658514203e-01
-2.182178902359923622e-01
-6.023602079349315019e-01
-3.844909855042505376e-01
1.210995001369185253e+00
1.797231794703277041e-01
-4.273868343759056887e-01
6.025052062753913917e-01
-4.289179588656383268e-01
-2.603778219616479372e-01
-6.023602079349315019e-01
-2.960684541064694808e-01
3.136068513678865521e+00
-3.005371535187641441e-01
-3.844909855042505376e-01
-1.822731564698085172e-01
4.634527073521855778e-01
-1.961161351381841000e-01
-7.451540810801343673e-01
-1.889822365046135155e-01
-6.023602079349315019e-01
-7.727784167445237440e-01
-7.727784167445237440e-01
-6.615076565702773248e-01
-2.182178902359923622e-01
-2.914190558596523872e-01
-2.884765276675566037e-01
-5.443310539518173563e-01
-5.179780764714491115e-01
1.481569387684584793e-01
1.192725123023928857e+00
-5.179780764714491115e-01
-7.768763055128611317e-01
-4.380001945246002615e-01
-6.216885518637084163e-01
-7.486461627569495070e-01
-3.271540396731754119e-01
-3.271540396731754119e-01
-4.273868343759056887e-01
-1.324532357065043298e-01
-3.001343397175786909e-01
-6.932317807452860192e-01
-5.376162432255781054e-01
-4.273868343759056887e-01
-1.961161351381841000e-01
1.153171350945912110e-01
-1.445787329915600716e-01
-3.005371535187641441e-01
-2.914190558596523872e-01
-4.380001945246002615e-01
-1.822731564698085172e-01
7.972408256627472323e-01
-5.376162432255781054e-01
-2.350369972555761688e-01
-3.844909855042505376e-01
-6.023602079349315019e-01
-4.273868343759056887e-01
-7.240907917045714681e-01
-2.182178902359923622e-01
-7.451540810801343673e-01
-5.040534250950312600e-01
5.863487528939820281e-01
-1.889822365046135155e-01
-7.240907917045714681e-01
1.916745430013661711e+00
9.513051822709146510e-01
-2.236067977499789916e-01
-6.932317807452860192e-01
-6.602266694514725698e-01
-3.271540396731754119e-01
-4.273868343759056887e-01
-6.023602079349315019e-01
6.417673828149721427e-01
6.065432649344797422e-01
-2.884765276675566037e-01
-4.604047372480772338e-01
-7.240907917045714681e-01
-5.841754341382152660e-01
1.196150831058583774e+00
1.195271257409016963e+00
-6.023602079349315019e-01
0.000000000000000000e+00
-3.005371535187641441e-01
